COMMIT,HASH,MICROSERVICES
79,12d2145cf91f98a77b34fb41daf40aeac9f61447,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
80,b54ba210a77f1de55b4670aa77f442ae90395d3a,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
81,a698bf99a632bc8cc281dce242583c82d62435d2,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
82,e83c3e5f7c4b3b72d1f2c186fc1f80872f6ba31c,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
83,80620a11e1445bf6b423c227286836f794825938,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
84,f8ad5af672aa20a855c603dd29e42787a66e06f9,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
85,17923d625122a726dd83a08d752fb0e34b2bde62,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
86,1609231e24c9bd3e2864714718f15fc34f4bce28,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
87,fd642b4ffb4628e13265bcf4ecfc2007b54f0ec6,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
88,7414bd6204f86c65aac4a95a2057373bff571267,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
